datetime,y,temp,rain,sun,wind,holiday,Anzac Day,Auckland Anniversary Day,Boxing Day,Christmas Day,Day after New Year's Day,Easter Monday,Good Friday,Labour Day,New Year's Day,Queen's Birthday,Waitangi Day,day_name,month_name,year,is_weekend,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,2013,2014,2015,2016,2017,2018
2017-08-13,1496.0,14.028571428571427,0.25,0.4357142857142857,2.9928571428571438,,0,0,0,0,0,0,0,0,0,0,0,Sunday,August,2017,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-14,977.0,12.385714285714286,0.2214285714285714,0.4428571428571429,4.885714285714285,,0,0,0,0,0,0,0,0,0,0,0,Monday,August,2017,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-15,1138.0,12.207142857142856,0.014285714285714287,0.4928571428571429,5.9,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,August,2017,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-16,1263.0,12.75,0.014285714285714287,0.44285714285714295,4.964285714285714,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,August,2017,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-17,986.0,13.928571428571427,0.0071428571428571435,0.028571428571428574,3.2071428571428564,,0,0,0,0,0,0,0,0,0,0,0,Thursday,August,2017,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-18,989.0,12.792857142857144,0.0,0.15714285714285714,2.407142857142857,,0,0,0,0,0,0,0,0,0,0,0,Friday,August,2017,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-19,845.0,12.578571428571427,0.3142857142857144,0.16428571428571428,3.5,,0,0,0,0,0,0,0,0,0,0,0,Saturday,August,2017,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-20,974.0,13.371428571428574,0.05714285714285715,0.5214285714285716,7.3,,0,0,0,0,0,0,0,0,0,0,0,Sunday,August,2017,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-21,1144.0,12.621428571428574,0.014285714285714287,0.6071428571428571,4.114285714285715,,0,0,0,0,0,0,0,0,0,0,0,Monday,August,2017,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-22,1395.0,11.478571428571426,0.0,0.6714285714285715,2.3357142857142863,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,August,2017,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-23,1333.0,10.571428571428571,0.0,0.5785714285714285,1.6857142857142855,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,August,2017,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-24,1254.0,11.557142857142859,0.0,0.6571428571428571,2.4357142857142864,,0,0,0,0,0,0,0,0,0,0,0,Thursday,August,2017,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-25,1256.0,12.285714285714288,0.0,0.7428571428571429,3.9928571428571424,,0,0,0,0,0,0,0,0,0,0,0,Friday,August,2017,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-26,1276.0,12.757142857142856,0.0,0.37857142857142856,4.25,,0,0,0,0,0,0,0,0,0,0,0,Saturday,August,2017,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-27,558.0,13.942857142857141,0.12857142857142856,0.07857142857142857,6.985714285714287,,0,0,0,0,0,0,0,0,0,0,0,Sunday,August,2017,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-28,784.0,15.0,0.5285714285714286,0.22142857142857145,4.014285714285714,,0,0,0,0,0,0,0,0,0,0,0,Monday,August,2017,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-29,1455.0,14.45,0.0,0.692857142857143,2.821428571428572,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,August,2017,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-30,765.0,12.164285714285715,1.600000000000001,0.22142857142857145,2.0000000000000004,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,August,2017,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-08-31,1114.0,13.97857142857143,0.03571428571428571,0.5,3.3928571428571432,,0,0,0,0,0,0,0,0,0,0,0,Thursday,August,2017,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-09-01,1140.0,13.642857142857142,0.0,0.3,2.9928571428571438,,0,0,0,0,0,0,0,0,0,0,0,Friday,September,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-02,440.0,12.607142857142856,0.7214285714285714,0.14285714285714285,3.3642857142857143,,0,0,0,0,0,0,0,0,0,0,0,Saturday,September,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-03,1271.0,12.892857142857142,0.0,0.2857142857142857,4.871428571428571,,0,0,0,0,0,0,0,0,0,0,0,Sunday,September,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-04,1214.0,13.014285714285714,0.0,0.6285714285714284,5.171428571428573,,0,0,0,0,0,0,0,0,0,0,0,Monday,September,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-05,877.0,13.429999999999998,0.014285714285714287,0.06999999999999999,3.3600000000000003,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,September,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-06,449.0,14.321428571428573,0.65,0.014285714285714287,3.6857142857142864,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,September,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-07,781.0,14.142857142857144,0.1,0.3428571428571429,8.307142857142857,,0,0,0,0,0,0,0,0,0,0,0,Thursday,September,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-08,1005.0,13.52142857142857,0.0,0.5357142857142858,6.764285714285713,,0,0,0,0,0,0,0,0,0,0,0,Friday,September,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-09,409.0,11.4,0.5428571428571429,0.25,6.928571428571429,,0,0,0,0,0,0,0,0,0,0,0,Saturday,September,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-10,618.0,9.600000000000003,0.2285714285714285,0.2928571428571429,9.721428571428572,,0,0,0,0,0,0,0,0,0,0,0,Sunday,September,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-11,1094.0,10.435714285714287,0.0642857142857143,0.32142857142857145,8.878571428571428,,0,0,0,0,0,0,0,0,0,0,0,Monday,September,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-12,1214.0,11.964285714285715,0.08571428571428573,0.5571428571428572,10.821428571428573,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,September,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-13,1133.0,13.857142857142858,0.0,0.5642857142857143,6.2928571428571445,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,September,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-14,1162.0,16.57142857142857,0.0,0.07142857142857142,7.178571428571428,,0,0,0,0,0,0,0,0,0,0,0,Thursday,September,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-15,1728.0,16.05,0.0,0.6714285714285715,5.935714285714287,,0,0,0,0,0,0,0,0,0,0,0,Friday,September,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-16,827.0,13.342857142857143,0.3214285714285713,0.5000000000000001,8.549999999999999,,0,0,0,0,0,0,0,0,0,0,0,Saturday,September,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-17,1437.0,14.114285714285714,0.14285714285714285,0.2357142857142857,3.928571428571429,,0,0,0,0,0,0,0,0,0,0,0,Sunday,September,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-18,876.0,10.664285714285713,0.2785714285714285,0.35000000000000003,8.164285714285715,,0,0,0,0,0,0,0,0,0,0,0,Monday,September,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-19,1296.0,12.357142857142856,0.0,0.7714285714285715,4.964285714285714,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,September,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-20,1454.0,13.5,0.0,0.6857142857142856,3.5428571428571423,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,September,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-21,1043.0,14.114285714285714,0.03571428571428571,0.4785714285714285,4.378571428571428,,0,0,0,0,0,0,0,0,0,0,0,Thursday,September,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-22,1101.0,12.464285714285715,0.1,0.32857142857142857,5.4,,0,0,0,0,0,0,0,0,0,0,0,Friday,September,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-23,1767.0,14.342857142857143,0.0,0.6285714285714287,6.7142857142857135,,0,0,0,0,0,0,0,0,0,0,0,Saturday,September,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-24,1585.0,15.235714285714282,0.0,0.5214285714285715,5.0,,0,0,0,0,0,0,0,0,0,0,0,Sunday,September,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-25,1304.0,15.714285714285715,0.0,0.07142857142857142,6.15,,0,0,0,0,0,0,0,0,0,0,0,Monday,September,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-26,1545.0,16.392857142857142,0.3071428571428572,0.03571428571428571,5.5214285714285705,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,September,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-27,1257.0,15.114285714285714,0.0,0.3642857142857143,3.4857142857142858,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,September,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-28,1405.0,15.207142857142856,0.0,0.7428571428571429,6.057142857142857,,0,0,0,0,0,0,0,0,0,0,0,Thursday,September,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-29,1164.0,13.921428571428569,0.014285714285714287,0.09285714285714283,2.5642857142857136,,0,0,0,0,0,0,0,0,0,0,0,Friday,September,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-09-30,1133.0,14.442857142857141,0.2071428571428572,0.42857142857142855,5.757142857142857,,0,0,0,0,0,0,0,0,0,0,0,Saturday,September,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017-10-01,449.0,12.092857142857143,0.7357142857142857,0.17857142857142858,8.535714285714286,,0,0,0,0,0,0,0,0,0,0,0,Sunday,October,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-02,649.0,13.992857142857144,0.028571428571428574,0.32857142857142857,13.650000000000002,,0,0,0,0,0,0,0,0,0,0,0,Monday,October,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-03,1266.0,14.678571428571427,0.0,0.6,8.192857142857141,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,October,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-04,1372.0,14.3,0.0,0.2071428571428572,6.8428571428571425,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,October,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-05,1590.0,15.385714285714286,0.0,0.2571428571428572,7.1642857142857155,,0,0,0,0,0,0,0,0,0,0,0,Thursday,October,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-06,1130.0,15.364285714285714,0.0,0.15,2.157142857142857,,0,0,0,0,0,0,0,0,0,0,0,Friday,October,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-07,1541.0,15.464285714285715,0.042857142857142864,0.0,5.792857142857143,,0,0,0,0,0,0,0,0,0,0,0,Saturday,October,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-08,1013.0,15.757142857142856,0.3214285714285713,0.15714285714285714,5.250000000000001,,0,0,0,0,0,0,0,0,0,0,0,Sunday,October,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-09,1685.0,16.307142857142857,0.0,0.2285714285714286,4.257142857142857,,0,0,0,0,0,0,0,0,0,0,0,Monday,October,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-10,1567.0,15.85,0.021428571428571432,0.1285714285714286,4.678571428571429,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,October,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-11,1285.0,14.378571428571426,0.0,0.4285714285714285,9.985714285714282,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,October,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-12,1459.0,14.592857142857143,0.0,0.5000000000000001,8.264285714285714,,0,0,0,0,0,0,0,0,0,0,0,Thursday,October,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-13,1142.0,15.321428571428573,0.0,0.057142857142857134,6.271428571428572,,0,0,0,0,0,0,0,0,0,0,0,Friday,October,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-14,1641.0,15.542857142857144,0.0,0.6428571428571427,3.849999999999999,,0,0,0,0,0,0,0,0,0,0,0,Saturday,October,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-15,1337.0,14.485714285714286,0.0,0.5571428571428572,10.107142857142858,,0,0,0,0,0,0,0,0,0,0,0,Sunday,October,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-16,1112.0,14.428571428571427,0.0071428571428571435,0.3785714285714286,9.65,,0,0,0,0,0,0,0,0,0,0,0,Monday,October,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-17,1108.0,14.192307692307697,0.0,0.3769230769230769,10.376923076923076,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,October,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-18,1288.0,14.585714285714287,0.0,0.3928571428571429,7.5,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,October,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-19,1476.0,12.98571428571429,0.0,0.8571428571428573,4.200000000000001,,0,0,0,0,0,0,0,0,0,0,0,Thursday,October,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-20,1088.0,15.014285714285714,0.0,0.057142857142857134,6.5,,0,0,0,0,0,0,0,0,0,0,0,Friday,October,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-21,998.0,14.285714285714285,0.0,0.057142857142857134,9.757142857142854,,0,0,0,0,0,0,0,0,0,0,0,Saturday,October,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-22,680.0,15.114285714285712,0.014285714285714287,0.0,7.107142857142856,,0,0,0,0,0,0,0,0,0,0,0,Sunday,October,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-23,393.0,14.878571428571426,0.8785714285714287,0.17142857142857146,3.8571428571428568,Labour Day,0,0,0,0,0,0,0,1,0,0,0,Monday,October,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-24,1303.0,15.357142857142858,0.0642857142857143,0.6571428571428574,8.107142857142856,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,October,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-25,1285.0,15.307142857142859,0.0,0.2285714285714285,7.814285714285715,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,October,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-26,1025.0,15.821428571428573,0.014285714285714287,0.05,6.5928571428571425,,0,0,0,0,0,0,0,0,0,0,0,Thursday,October,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-27,955.0,16.321428571428573,0.3357142857142857,0.05,3.6000000000000005,,0,0,0,0,0,0,0,0,0,0,0,Friday,October,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-28,756.0,16.057142857142857,0.2357142857142857,0.0,2.3071428571428574,,0,0,0,0,0,0,0,0,0,0,0,Saturday,October,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-29,1062.0,17.98571428571429,0.0,0.2500000000000001,5.514285714285713,,0,0,0,0,0,0,0,0,0,0,0,Sunday,October,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-30,985.0,17.442857142857143,0.0,0.4428571428571429,5.8500000000000005,,0,0,0,0,0,0,0,0,0,0,0,Monday,October,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-10-31,1561.0,17.571428571428573,0.0,0.7928571428571428,5.8500000000000005,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,October,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-11-01,1382.0,17.17142857142857,0.0,0.3928571428571429,6.557142857142857,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,November,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-02,1340.0,17.828571428571426,0.0,0.3,7.728571428571429,,0,0,0,0,0,0,0,0,0,0,0,Thursday,November,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-03,852.0,17.771428571428572,0.0,0.021428571428571432,6.985714285714287,,0,0,0,0,0,0,0,0,0,0,0,Friday,November,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-04,831.0,17.892857142857142,0.2714285714285714,0.021428571428571432,3.8714285714285714,,0,0,0,0,0,0,0,0,0,0,0,Saturday,November,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-05,1663.0,17.82857142857143,0.0,0.5285714285714286,4.092857142857143,,0,0,0,0,0,0,0,0,0,0,0,Sunday,November,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-06,1557.0,15.899999999999995,0.0,0.7999999999999999,8.442857142857141,,0,0,0,0,0,0,0,0,0,0,0,Monday,November,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-07,1608.0,15.957142857142859,0.0,0.7928571428571429,5.635714285714285,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,November,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-08,855.0,15.685714285714289,0.3857142857142857,0.3428571428571429,8.1,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,November,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-09,1625.0,15.707142857142856,0.0,0.6571428571428573,5.107142857142857,,0,0,0,0,0,0,0,0,0,0,0,Thursday,November,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-10,1278.0,15.678571428571427,0.0,0.0642857142857143,5.0,,0,0,0,0,0,0,0,0,0,0,0,Friday,November,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-11,1167.0,15.435714285714285,0.0,0.2,4.264285714285714,,0,0,0,0,0,0,0,0,0,0,0,Saturday,November,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-12,2016.0,15.228571428571426,0.0,0.9357142857142856,5.935714285714285,,0,0,0,0,0,0,0,0,0,0,0,Sunday,November,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-13,1564.0,16.407142857142855,0.0,0.37857142857142856,2.835714285714286,,0,0,0,0,0,0,0,0,0,0,0,Monday,November,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-14,1686.0,16.09285714285714,0.028571428571428574,0.5285714285714286,2.7357142857142853,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,November,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-15,1550.0,16.564285714285713,0.0,0.5142857142857143,4.364285714285715,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,November,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-16,1644.0,17.678571428571427,0.0,0.8357142857142857,4.564285714285715,,0,0,0,0,0,0,0,0,0,0,0,Thursday,November,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-17,1496.0,18.021428571428565,0.0,0.7142857142857142,4.5,,0,0,0,0,0,0,0,0,0,0,0,Friday,November,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-18,1233.0,17.042857142857144,0.03571428571428571,0.0,4.657142857142857,,0,0,0,0,0,0,0,0,0,0,0,Saturday,November,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-19,864.0,15.98571428571429,0.17142857142857146,0.22142857142857145,4.15,,0,0,0,0,0,0,0,0,0,0,0,Sunday,November,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-20,1626.0,19.51428571428571,0.0,0.5785714285714285,3.8928571428571432,,0,0,0,0,0,0,0,0,0,0,0,Monday,November,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-21,1996.0,19.792857142857137,0.0,0.9357142857142858,4.085714285714285,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,November,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-22,1667.0,19.164285714285715,0.0,0.45,3.3000000000000003,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,November,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-23,1749.0,19.8,0.0,0.9642857142857144,4.157142857142857,,0,0,0,0,0,0,0,0,0,0,0,Thursday,November,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-24,1442.0,19.76428571428571,0.0,0.557142857142857,4.735714285714286,,0,0,0,0,0,0,0,0,0,0,0,Friday,November,2017,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-25,1466.0,19.357142857142858,0.0,0.15,2.592857142857143,,0,0,0,0,0,0,0,0,0,0,0,Saturday,November,2017,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-26,1535.0,19.607142857142858,0.0,0.31428571428571433,4.271428571428571,,0,0,0,0,0,0,0,0,0,0,0,Sunday,November,2017,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-27,1527.0,20.26428571428572,0.0,0.6642857142857144,4.071428571428571,,0,0,0,0,0,0,0,0,0,0,0,Monday,November,2017,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-28,1796.0,19.85,0.0,0.1285714285714286,2.835714285714286,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,November,2017,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-11-29,1694.0,20.021428571428565,0.32142857142857145,0.3428571428571429,2.6642857142857137,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,November,2017,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
